movie_id,title,isAdult,startYear,runtimeMinutes,averageRating,numVotes,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Romance,Sci-Fi,Sport,Thriller,War,Western
tt0068488,rapt à l'italienne,0.0,1973,107.0,6.2,561,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068492,docteur popaul,0.0,1972,95.0,5.8,737,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068495,don camillo et les contestataires,0.0,1972,111.0,4.8,252,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068521,la décade prodigieuse,0.0,1971,110.0,6.1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0068522,les démons du sexe|les démons,0.0,1973,79.0,5.2,918,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0068524,"el magnifico|et maintenant, on l'appelle el magnifico",0.0,1972,123.0,6.5,3236,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0068526,la maison du vice|les ébranlées,0.0,1972,82.0,5.9,92,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068535,elle cause plus... elle flingue,0.0,1972,87.0,4.9,276,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068539,amigo!... mon colt a deux mots à te dire,0.0,1972,109.0,5.7,1702,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0068545,les chevauchées amoureuses de zorro !,0.0,1972,102.0,4.4,365,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068559,la fille du docteur frankenstein|la malédiction de frankenstein|la malédiction de frankenstein ou les expériences érotiques de frankenstein|les expériences érotiques de frankenstein|les plaisirs de la nuit : les expériences érotiques de frankenstein,0.0,1973,94.0,5.0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
tt0068581,la femme en bleu,0.0,1973,95.0,6.6,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0068583,la fille de dracula,0.0,1972,87.0,4.7,762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
tt0068587,le fils,0.0,1973,100.0,5.8,129,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068655,le grand blond avec une chaussure noire,0.0,1972,90.0,7.2,9326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0068656,le grand départ,0.0,1972,71.0,6.1,57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068657,le grand duel,0.0,1972,98.0,6.4,3488,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0068724,l'héritier,0.0,1973,112.0,6.2,1392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0068730,il n'y a pas de fumée sans feu,0.0,1973,120.0,7.1,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068743,l'insolent,0.0,1973,90.0,5.3,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068748,l'île mystérieuse,0.0,1973,96.0,5.8,659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0068748,l'île mystérieuse,0.0,1973,96.0,5.8,659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0068759,comment le désir vient aux filles|je suis frigide... pourquoi?,0.0,1972,99.0,4.0,187,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068765,infidélités sexuelles|jeux pour couples infidèles,0.0,1972,87.0,4.9,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0068801,kill|police magnum,0.0,1971,113.0,4.7,382,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068868,liza,0.0,1972,100.0,6.3,916,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0068883,ludwig - le crépuscule des dieux|ludwig ou le crépuscule des dieux,0.0,1973,238.0,7.5,6046,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0068913,la mandarine,0.0,1972,84.0,5.0,153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068970,mortadella,0.0,1971,95.0,5.7,517,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0068991,nathalie granger,0.0,1972,83.0,6.7,668,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069013,big guns - les grands fusils|les grands fusils|tony le sicilien|big guns,0.0,1973,90.0,6.7,2445,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069014,roses rouges et piments verts,0.0,1973,93.0,4.2,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069027,nous ne vieillirons pas ensemble,0.0,1972,110.0,7.2,2202,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069049,de l'autre côté du vent,0.0,2018,122.0,6.7,8097,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069079,le ravi,0.0,1971,120.0,6.2,227,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069090,pink floyd à pompéi,0.0,1972,92.0,8.6,9715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt0069094,la plus belle soirée de ma vie,0.0,1972,106.0,7.1,870,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0069109,société anonyme anti-crime,0.0,1972,98.0,7.0,856,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069115,pourquoi israël,0.0,1973,185.0,7.9,149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069120,le professeur,0.0,1972,132.0,7.2,2671,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0069135,la punition,0.0,1973,95.0,4.1,370,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069146,quelques messieurs trop tranquilles,0.0,1973,92.0,5.6,377,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0069147,pas de violence entre nous,0.0,1973,85.0,6.8,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0069159,"la horde des salopards|une raison pour vivre, une raison pour mourir",0.0,1972,92.0,6.1,2232,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0069173,le rempart des béguines,0.0,1972,90.0,5.3,245,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069197,l'appel de la forêt,0.0,1972,100.0,5.9,1987,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0069219,sans mobile apparent,0.0,1971,100.0,6.3,964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0069220,sans sommation,0.0,1973,98.0,6.3,144,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069229,l'île au trésor,0.0,1972,94.0,5.8,1516,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069229,l'île au trésor,0.0,1972,94.0,5.8,1516,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069237,l'excommunié|la scoumoune,0.0,1972,101.0,6.1,1261,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069243,crimes|les seins de glace,0.0,1974,105.0,5.7,1046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0069251,le serpent,0.0,1973,113.0,6.2,1228,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069270,le silencieux,0.0,1973,117.0,6.9,1070,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069343,la tarentule au ventre noir,0.0,1971,89.0,6.3,3673,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
tt0069363,la terreur qui louche,0.0,1972,93.0,6.1,62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069369,themroc,0.0,1973,100.0,7.0,1667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069383,tintin et le lac aux requins,0.0,1972,81.0,6.2,3033,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069398,tout va bien,0.0,1972,95.0,6.5,3922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069398,tout va bien,0.0,1972,95.0,6.5,3922,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069400,trafic,0.0,1971,96.0,7.0,7576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069419,le tueur,0.0,1972,87.0,5.8,528,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069437,un capitaine de quinze ans,0.0,1973,88.0,5.6,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069438,un danseur: rudolph nureyev,0.0,1972,92.0,6.8,75,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069439,un meurtre est un meurtre,0.0,1972,90.0,5.9,287,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0069441,la pluie noire,0.0,1972,94.0,6.6,124,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069442,une belle fille comme moi,0.0,1972,98.0,6.5,2789,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069443,une journée bien remplie ou neuf meurtres insolites dans une même journée par un seul homme dont ce n'est pas le métier|une journée bien remplie,0.0,1973,95.0,6.8,459,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069451,la vallée,0.0,1972,101.0,6.4,1454,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069457,mafia 72|meurtres au soleil,0.0,1972,110.0,6.0,461,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069460,le viager,0.0,1972,101.0,6.9,1265,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069468,on m'appelle providence,0.0,1972,90.0,5.6,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0069472,les volets clos,0.0,1973,89.0,5.0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069493,alléluia défie l'ouest,0.0,1972,100.0,4.9,128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0069536,croc-blanc,0.0,1973,102.0,6.0,941,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0069593,l'homme sans visage|nuits rouges,0.0,1974,105.0,6.1,533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0069713,les anges aussi cognent dur|les anges mangent aussi des fayots|pour les anges seul le crime est payant,0.0,1973,111.0,6.2,3320,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069718,les impures,0.0,1973,95.0,5.1,1776,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069722,antoine et sébastien,0.0,1974,95.0,5.9,56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069745,insatiable lust|la comtesse noire,0.0,1973,72.0,4.7,2097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0069747,les aventures de rabbi jacob,0.0,1973,95.0,7.4,14893,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069815,la bonne année,0.0,1973,115.0,7.3,2003,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069833,chino,0.0,1973,97.0,6.0,2787,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069833,chino,0.0,1973,97.0,6.0,2787,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069838,la cloche de l'enfer,0.0,1973,93.0,5.6,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0069867,charlie et ses deux nénettes,0.0,1973,90.0,6.0,221,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069874,les chinois à paris,0.0,1974,109.0,6.2,698,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069879,la chute d'un corps,0.0,1973,110.0,5.5,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069892,club privé|club privé pour couples avertis,0.0,1974,85.0,4.4,95,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069899,colinot|l'histoire très bonne et très joyeuse de colinot trousse-chemise,0.0,1973,105.0,4.7,179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069930,la comtesse perverse|les croqueuses|sexy nature,0.0,1975,87.0,5.3,733,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0069947,chacal,0.0,1973,143.0,7.8,45282,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069967,deux hommes dans la ville,0.0,1973,100.0,7.3,5080,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069970,la dialectique peut-elle casser des briques?,0.0,1973,90.0,7.0,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069973,le journal intime d'une nymphomane,0.0,1973,87.0,5.4,608,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0069979,l'homme aux nerfs d'acier,0.0,1973,85.0,5.9,497,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069988,maison de poupée,0.0,1973,106.0,6.0,815,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069990,don juan ou si don juan était une femme...,0.0,1973,87.0,5.0,1178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0069998,la déchirure|donnez-nous notre amour quotidien|l'enfer du désir,0.0,1973,92.0,4.8,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070007,du côté d'orouët,0.0,1971,150.0,7.4,466,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070013,"les diablesses|tina, la naufrageuse perverse|les démoniaques",0.0,1974,100.0,5.1,1578,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070053,le far-west,0.0,1973,90.0,5.3,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0070057,la femme du gange,0.0,1974,85.0,6.8,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070061,film d'amour et d'anarchie,0.0,1973,120.0,7.7,3555,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0070083,un homme est mort,0.0,1972,104.0,6.6,1131,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070090,les gaspards,0.0,1974,94.0,6.2,508,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070109,giordano bruno,0.0,1973,123.0,7.2,984,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0070116,glissements progressifs du plaisir,0.0,1974,105.0,6.2,1412,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0070118,les amazones de la luxure|maciste contre la reine des amazones,0.0,1974,88.0,3.9,284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070126,le bal du vaudou,0.0,1973,88.0,5.7,546,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070128,le grand bazar,0.0,1973,86.0,6.3,908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070129,la grande nouba,0.0,1974,95.0,3.7,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070130,la grande bouffe,0.0,1973,130.0,7.1,14842,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070131,grandeur nature,0.0,1974,101.0,6.4,469,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070133,les granges brûlées,0.0,1973,98.0,6.6,1225,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0070140,les amazones,0.0,1973,89.0,4.7,417,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070215,mon nom est personne,0.0,1973,116.0,7.3,29799,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
tt0070234,"quand c'est parti, c'est parti !",0.0,1973,89.0,4.5,167,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070235,j'irai comme un cheval fou,0.0,1973,100.0,6.7,969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070263,kamouraska,0.0,1973,124.0,7.5,423,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt0070354,le magnifique,0.0,1973,95.0,7.1,6358,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070356,mais où est donc passée la 7ème compagnie ?|mais où est donc passée la 7ème compagnie...,0.0,1973,95.0,6.9,2478,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0070359,la maman et la putain,0.0,1973,210.0,7.7,6778,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0070396,le miroir cochon|outre-tombe|virginité interdite|le miroir obscène,0.0,1973,82.0,5.6,442,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070401,moi y'en a vouloir des sous,0.0,1973,107.0,6.2,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070404,les religieuses du saint archange,0.0,1973,100.0,5.3,565,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070453,les noces rouges,0.0,1973,95.0,6.9,2065,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0070460,la nuit américaine,0.0,1973,116.0,8.0,24943,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0070513,par le sang des autres,0.0,1974,96.0,6.1,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070526,le baiser du diable,0.0,1976,89.0,3.7,365,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070534,un flic hors-la-loi,0.0,1973,107.0,6.7,4215,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070543,plaisir à trois|les inassouvies n°2,0.0,1974,87.0,5.4,419,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
tt0070544,la planète sauvage|sur le planète ygam,0.0,1973,72.0,7.7,37377,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt0070552,le témoin à abattre,0.0,1973,103.0,6.9,1126,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0070553,la police au service du citoyen,0.0,1973,102.0,6.9,128,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070559,prenez la queue comme tout le monde,0.0,1973,90.0,5.4,91,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070568,"la propriété, c'est plus le vol",0.0,1973,126.0,7.1,1334,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070580,le pélican,0.0,1974,83.0,7.3,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070586,r.a.s.,0.0,1973,110.0,6.9,222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt0070588,la race des 'seigneurs'|creezy,0.0,1974,90.0,5.8,530,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070590,la raison du plus fou|la raison du plus fou est toujours la meilleure,0.0,1973,90.0,5.8,85,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070592,représailles,0.0,1973,110.0,6.5,1499,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
tt0070593,"crimson, l'homme à la tête coupée|le viol et l'enfer des x|l'homme à la tête coupée",0.0,1976,87.0,4.3,398,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070625,salut l'artiste,0.0,1973,96.0,6.0,323,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070641,viol en première page,0.0,1972,86.0,7.4,1553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0070712,la société du spectacle,0.0,1974,91.0,7.2,668,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070738,une histoire du 17ème siècle,0.0,1973,97.0,5.5,480,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070739,l'impossible objet,0.0,1973,110.0,5.4,181,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070740,votre plaisir mesdames,0.0,1974,88.0,4.3,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070774,angela|les cartes ne mentent jamais,0.0,1973,91.0,5.1,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt0070779,tendre et perverse emanuelle|des frissons sur la peau,0.0,1973,75.0,4.2,342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tt0070811,la mort du directeur du cirque de puces,0.0,1973,111.0,7.5,39,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070818,la tortue sur le dos,0.0,1978,110.0,6.2,88,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070821,les fantasmes de malvina|bacchanales sexuelles,0.0,1974,106.0,4.6,568,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070826,le train,0.0,1973,95.0,6.9,1753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt0070827,traitement de choc,0.0,1973,91.0,6.1,1792,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt0070849,le dernier tango à paris,0.0,1972,129.0,6.9,58796,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0070852,un amour de pluie,0.0,1974,96.0,6.0,265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt0070857,une baleine qui avait mal aux dents,0.0,1974,98.0,4.5,20,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070865,la valise,0.0,1973,100.0,6.0,503,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070913,quoi?,0.0,1972,112.0,5.5,4526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0070959,état de siège,0.0,1972,120.0,7.7,6121,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt0070960,l'événement le plus important depuis que l'homme a marché sur la lune,0.0,1973,92.0,5.8,995,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0071082,1789,0.0,1974,150.0,7.3,72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt0071086,day-killer|5 femmes pour l'assassin,0.0,1974,100.0,5.6,503,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
