tconst,numVotes,averageRating
tt2241691,1443,5.8
tt2242176,1969,4.8
tt2243597,361,5.5
tt2244901,39469,5.7
tt2244955,6,7.0
tt2245171,8026,6.2
tt22457818,16,7.3
tt22463110,49,7.0
tt2246909,483,5.6
tt22469230,12,5.8
tt2248739,2835,6.7
tt22489366,14,6.4
tt2249221,19923,6.7
tt22498242,117,6.0
tt22498916,305,7.1
tt22505016,12,5.8
tt2251648,279,6.9
tt2252614,98,6.0
tt2253939,2928,6.2
tt22541248,36,6.8
tt2256741,623,4.1
tt2257602,2376,7.4
tt2258281,13243,7.5
tt2258285,2293,5.7
tt22592434,117,6.8
tt2261247,95,7.2
tt2261287,24599,6.7
tt2261311,138,7.1
tt2261749,10681,7.2
tt2261757,33,6.0
tt2262345,3940,7.2
tt22692282,225,8.0
tt2271777,529,5.0
tt2273398,35,7.3
tt2274648,100145,5.3
tt22756300,25,7.6
tt2276095,1087,6.7
tt2276778,4085,5.2
tt22768450,791,7.2
tt22778912,14,7.6
tt22781826,47,7.0
tt2278871,164102,7.7
tt2278977,79,5.1
tt2279083,673,5.7
tt2279245,67,5.6
tt2279287,58,6.1
tt22794344,27,8.7
tt22802800,56,6.7
tt2282849,1748,5.4
tt2283210,16,7.8
tt22856276,78,5.5
tt22865006,7,6.3
tt22872766,175,7.3
tt22872776,83,8.2
tt2288005,2527,5.6
tt2289526,948,6.3
tt2289538,2609,6.4
tt22898590,75,6.9
tt2290129,569,5.6
tt2291086,124,7.6
tt2293138,4346,5.7
tt22938576,2613,5.3
tt2294727,79,6.8
tt2294917,119,6.7
tt2294927,195,5.7
tt2294929,69,5.1
tt2295750,1145,5.4
tt2296747,1262,6.7
tt2296835,221,5.8
tt2296853,480,7.0
tt2296857,260,6.3
tt2298384,5303,6.3
tt2298416,1869,6.7
tt22987414,18,6.7
tt2298820,1485,6.8
tt23004264,343,6.5
tt2300684,69,5.6
tt2301592,9568,7.5
tt2302334,364,6.4
tt2302569,48,6.2
tt23026694,9,7.0
tt23027202,28,7.0
tt23049206,2160,6.6
tt2305090,102,5.9
tt23061470,11,6.5
tt23062322,15,6.6
tt2309021,22193,5.9
tt2309788,5910,7.6
tt2311182,739,5.6
tt23117720,53,7.0
tt2312406,62,7.3
tt2313389,58,6.3
tt2315200,8067,6.6
tt2316411,217231,6.9
tt2316627,271,5.1
tt2316801,22664,6.4
tt2319018,729,4.8
tt2320274,916,6.0
tt2321405,29508,7.8
tt2324384,3252,7.0
tt2325761,180,5.4
tt2328549,4447,4.8
tt2330546,656,5.5
tt2331400,46,6.9
tt2332514,1079,6.0
tt2332522,3810,6.5
tt2332686,64,5.9
tt23327624,178,6.8
tt2333784,197258,6.1
tt2333804,49837,6.0
tt2334779,1021,6.7
tt2335304,452,7.2
tt2336960,2700,6.8
tt2338047,17,8.0
tt2339351,577,6.0
tt2339527,23,7.6
tt2340784,812,7.3
tt2342189,74,4.7
tt2342207,1529,5.3
tt2342269,20,5.8
tt2342317,217,5.8
tt2343465,267,6.7
tt2345567,18820,5.9
tt23473184,595,5.7
tt2350432,793,7.0
tt2350496,61277,7.8
tt2353887,139,6.4
tt2354181,3418,6.1
tt2354215,1375,5.7
tt23556790,9,6.4
tt2356418,134,6.3
tt2357201,302,5.1
tt2357461,2025,6.8
tt2358891,97929,7.7
tt2359652,91,5.7
tt2359668,186,5.1
tt2361042,477,7.3
tt2361110,170,5.6
tt2361348,158,6.4
tt23629716,58,6.4
tt2363104,21,5.1
tt23633496,64,6.9
tt23639328,38,5.8
tt2364006,1090,5.6
tt23640230,2187,7.2
tt23643996,30,6.5
tt23645538,202,7.0
tt23647880,675,6.6
tt23657006,59,3.0
tt2365895,47,5.0
tt2368599,608,5.6
tt2368619,51207,6.3
tt2368635,3272,6.1
tt2368672,9152,7.1
tt2368679,115,5.8
tt2369023,447,6.7
tt2369025,389,6.2
tt2369047,2042,7.3
tt2369127,1356,6.4
tt2369135,179171,6.4
tt2369205,5317,6.0
tt2369497,796,6.6
tt2370034,1154,6.1
tt2371399,1498,6.0
tt2371824,5195,6.7
tt2371834,5027,6.7
tt2372217,403,6.2
tt23736044,24569,7.8
tt2373878,140,6.8
tt23739860,12,6.8
tt23740404,506,5.4
tt23741080,810,6.1
tt23741324,411,6.9
tt2375211,66,6.5
tt2375473,161,6.0
tt2375791,235,5.8
tt23769836,20,5.8
tt23773548,5,8.0
tt23781128,15,7.4
tt23790924,1748,6.5
tt2379318,1874,6.3
tt2379715,392,3.1
tt2382009,98600,6.6
tt2382422,2698,6.1
tt2385037,11,6.9
tt2385101,1023,7.3
tt23867462,516,5.4
tt2387692,1172,6.0
tt2390281,299,5.1
tt2391746,150,4.8
tt2392326,8709,6.4
tt2392672,7083,6.9
tt2392810,1880,6.2
tt23952200,17,5.9
tt2396722,172,6.3
tt2397487,85,6.2
tt2397521,496,6.4
tt2398149,21258,7.2
tt2398231,36024,6.6
tt2398642,20,5.4
tt2399495,960,6.0
tt2399499,102,4.7
tt2399501,200,6.1
tt2399515,191,6.1
tt2399523,311,7.1
tt2399531,478,1.2
tt2399533,684,7.7
tt2399569,26,6.3
tt2400275,6354,5.8
tt2401084,30,6.1
tt2401807,25625,5.0
tt2402101,48025,6.2
tt2402163,378,4.5
tt2402577,219,4.4
tt2402623,1611,6.6
tt2403427,274,5.8
tt2403981,699,4.7
tt2403991,603,6.5
tt2404163,44,6.1
tt2404309,26,6.6
tt2404311,123600,6.3
tt2404414,91,6.7
tt2404461,51063,7.7
tt2404484,196,5.2
tt2404738,15525,6.4
tt24053750,97,5.4
tt2406252,21051,7.1
tt24070754,3406,7.6
tt2409818,15141,5.1
tt2411112,642,6.4
tt2414046,2102,7.0
tt24156250,244,6.3
tt24163872,62,7.4
tt2418372,1302,5.9
tt2420886,2168,5.7
tt2425618,700,6.5
tt2427892,19358,6.9
tt2430044,1542,5.8
tt2431688,36,7.3
tt2432704,92,6.9
tt24330928,48,6.0
tt2434800,357,5.3
tt2435076,489,6.9
tt2435968,41,5.6
tt2440170,7,5.3
tt2441982,4767,4.6
tt2442502,563,5.4
tt2446042,205252,6.0
tt24514040,19,7.7
tt2452254,31355,6.8
tt2454430,1232,6.6
tt24577296,57,7.5
tt24577578,41,7.0
tt2459758,178,5.5
tt2460468,392,6.3
tt2461594,47,5.7
tt24637896,44,7.0
tt24637962,29,6.8
tt2463842,457,5.5
tt24653516,38,5.1
tt2466988,26,6.6
tt2473750,2559,5.5
tt2473794,27302,6.8
tt2474438,3355,7.0
tt24802882,23,5.9
tt2484180,40,7.3
tt2494384,4081,5.3
tt2502724,85,5.1
tt2506388,685,5.6
tt2507592,1350,6.8
tt2511670,1980,6.4
tt2514338,4565,6.3
tt2515030,23457,6.5
tt2515034,43519,5.8
tt2515180,124,6.1
tt2520516,945,5.5
tt2520640,62,7.8
tt2521724,350,6.4
tt2522082,104,6.5
tt2522934,545,5.7
tt2524568,1147,6.5
tt25260434,14,6.5
tt2536428,1510,5.8
tt2538654,779,4.4
tt25406412,1196,7.2
tt2545186,673,4.6
tt2551492,470,7.2
tt2556342,208,6.3
tt2557952,369,5.5
tt2559122,208,5.4
tt2564604,74,5.3
tt2566350,280,7.1
tt2567178,36,6.2
tt2571502,1550,6.3
tt25750424,201,6.0
tt25750836,327,6.5
tt2577876,224,4.5
tt2579952,237,6.7
tt2582008,167,6.6
tt2582500,15020,4.8
tt2585278,44,5.1
tt2586120,5764,6.3
tt2589076,296,4.8
tt2592614,101643,5.5
tt2593224,1448,6.3
tt2593230,879,6.6
tt25968060,11,6.5
tt25971180,733,6.4
tt2597802,140,4.5
tt2605444,227,6.1
tt2607342,14,4.5
tt2607692,198,5.2
tt2607702,224,6.0
tt2609222,3955,6.4
tt2614400,263,5.9
tt26172954,15,6.5
tt26188684,310,7.7
tt26220292,10,6.4
tt26220342,17,6.1
tt26245496,200,7.2
tt26245536,8,6.3
tt2625054,351,7.2
tt2625376,67,7.8
tt26256216,232,6.5
tt26256406,456,6.3
tt26270640,8,8.0
tt2631072,122,4.9
tt2631126,21,6.9
tt26315142,2833,7.1
tt26342863,298,6.8
tt26343137,34,6.4
tt2634394,677,5.4
tt26345064,19,7.3
tt26345453,27,5.3
tt26347358,258,7.8
tt26347460,51,7.1
tt2638096,333,3.8
tt2639344,13367,6.7
tt26413708,180,6.7
tt2641648,507,3.8
tt2642020,430,5.9
tt26423826,9,6.6
tt2644044,117,6.5
tt26440747,182,6.6
tt26440896,408,6.8
tt26440921,763,6.1
tt26441515,64,6.3
tt26443474,8,5.8
tt26445719,15,5.9
tt2644800,338,4.7
tt26448811,893,6.8
tt26448963,42,7.0
tt26448981,477,7.0
tt26455565,15,7.4
tt26456876,172,6.8
tt26493124,32,7.7
tt26498712,84,5.2
tt2650054,307,6.5
tt2655788,2605,5.7
tt2658428,579,6.3
tt2659190,1105,6.4
tt26596484,85,5.5
tt26597966,140,6.3
tt26607849,41,6.5
tt2662716,497,6.4
tt2664012,42,5.4
tt2664838,399,5.7
tt26660615,899,5.7
tt26680124,92,6.0
tt26680242,325,7.1
tt2668120,164,7.1
tt26687185,56,6.0
tt26691890,23,5.4
tt2671390,332,6.7
tt26714897,257,6.2
tt26744610,79,5.5
tt26763229,898,4.9
tt26907179,23,5.8
tt2690718,390,4.9
tt2693702,361,5.9
tt26997588,22,6.8
tt2700582,324,5.3
tt27009824,82,7.6
tt2701262,134,6.4
tt2702920,10135,5.6
tt27042181,71,6.7
tt27052790,9,6.0
tt2705326,396,7.0
tt27055928,19,7.9
tt2707848,6530,6.1
tt2707858,13090,6.2
tt2711898,3060,5.5
tt27128442,332,3.7
tt27128451,166,5.7
tt2713680,185,8.1
tt2713778,296,6.9
tt27157750,16,6.6
tt2716554,380,6.2
tt2718440,9974,6.1
tt2718492,60915,7.4
tt27197387,13512,6.6
tt27204767,59,6.6
tt2720844,37,7.5
tt2731398,530,7.7
tt2733258,4383,5.9
tt2733996,47,5.9
tt2737050,50707,7.3
tt27377297,10,6.9
tt27416499,99,5.6
tt27417450,7,8.1
tt2741806,7125,7.3
tt27420880,28,6.2
tt27431989,17,7.7
tt2747058,37,7.1
tt27489748,116,7.0
tt27490099,78,6.5
tt27502426,3090,7.4
tt27502506,707,5.9
tt2751390,1369,6.0
tt2752200,38475,6.7
tt27530851,130,5.6
tt27531109,644,7.0
tt27531514,217,7.4
tt27571506,14,6.0
tt2758880,55865,8.0
tt2760634,3637,6.2
tt2762122,1001,6.4
tt2762506,30946,7.3
tt2766110,13,7.8
tt2767378,45,6.6
tt2767868,174,6.5
tt2768474,69,6.9
tt2768766,178,7.3
tt2770528,30,5.5
tt2776074,1851,6.1
tt2779998,197,5.9
tt2787824,1644,5.5
tt2788556,6904,6.4
tt2790000,194,5.6
tt2792346,873,5.4
tt2792348,99,5.8
tt2795848,1003,5.9
tt2800240,45690,7.0
tt2800356,201,4.5
tt2806878,325,5.3
tt2806908,336,6.7
tt2811878,1748,5.6
tt2814362,4439,2.1
tt2816290,191,6.8
tt2818654,5479,6.8
tt2821088,3771,6.1
tt2821648,41,6.5
tt2822034,60,6.8
tt2822742,2652,5.9
tt2827708,558,6.8
tt2832422,411,6.2
tt2833598,186,5.5
tt2835548,2891,6.2
tt2836252,1488,5.3
tt2836464,63,6.1
tt2841572,1888,7.2
tt2843344,1071,6.5
tt2844994,697,6.2
tt2846972,1223,6.3
tt2846996,945,6.5
tt2847090,361,6.3
tt2848070,351,5.9
tt2848500,45,5.3
tt2848756,31,6.0
tt2849498,674,5.9
tt2851314,335,5.0
tt2852376,5416,6.8
tt2852394,597,6.4
tt2852400,12985,7.1
tt2852458,16169,6.9
tt2852470,3543,7.3
tt2855314,16,5.1
tt2855342,605,5.0
tt2865302,44,7.3
tt2865688,281,6.2
tt2865802,194,5.5
tt2870612,113759,6.2
tt2870756,71169,6.5
tt2871116,796,6.6
tt2872732,538215,6.4
tt2872750,43663,7.3
tt2873250,672,6.7
tt2875926,2598,7.0
tt2876358,167,6.0
tt2876834,498,5.8
tt2877038,31,6.6
tt2884018,59682,6.6
tt2889844,47,6.3
tt2891070,3540,6.8
tt2901760,115,7.3
tt2903538,89,6.2
tt2908856,10076,6.4
tt2911342,3408,6.2
tt2912974,844,4.7
tt2914068,122,7.7
tt2914386,113,6.8
tt2916510,535,5.9
tt2922440,1608,6.6
tt2922590,1181,6.1
tt2925942,103,6.8
tt2926262,263,6.1
tt2926810,9192,5.4
tt2929652,3832,5.3
tt2929890,1879,6.1
tt2930974,187,6.4
tt2933632,88,7.2
tt2935516,469,6.5
tt2935564,12357,7.1
tt2936180,8873,7.2
tt2936296,58,5.1
tt2936414,45,7.3
tt2936884,3638,6.3
tt2938956,45112,5.2
tt2940280,561,3.8
tt2947742,694,5.0
tt2949354,522,7.6
tt2953182,642,5.7
tt2953762,2731,6.6
tt2963232,4437,4.9
tt2963262,166,5.2
tt2966312,44,5.8
tt2969776,1601,5.2
tt2975578,163140,6.4
tt2976864,683,6.9
tt2976920,2193,6.9
tt2978426,2362,5.4
tt2979414,116,5.2
tt2979572,154,5.1
tt2980210,47697,6.1
tt2986768,388,6.3
tt2987508,60,5.8
tt2991008,340,5.1
tt2991026,83,6.3
tt2991092,3854,6.9
tt2994626,41,2.4
tt2994636,319,5.7
tt2994832,3435,6.4
tt3000430,169,4.5
tt3004492,235,6.0
tt3004714,21,7.1
tt3006946,9,5.8
tt3009720,32,6.7
tt3011816,352,6.7
tt3013258,1284,7.3
tt3013588,4120,6.6
tt3013602,12170,6.7
tt3013610,7785,6.8
tt3014866,71069,6.3
tt3014910,3093,6.0
tt3016266,682,5.6
tt3019796,3521,6.2
tt3021058,34,5.8
tt3022526,370,4.8
tt3026488,10016,6.5
tt3032300,1146,6.4
tt3035858,93,6.6
tt3037028,1013,6.6
tt3041452,344,5.4
tt3043848,43,6.9
tt3053860,578,5.8
tt3062242,231,6.4
tt3062880,6919,7.7
tt3064298,56927,6.8
tt3068194,26531,6.4
tt3077214,44918,6.9
tt3077818,661,5.3
tt3078296,4260,6.2
tt3083008,19523,6.5
tt3086078,361,4.3
tt3089326,7538,7.2
tt3090634,5324,6.4
tt3092076,1791,4.8
tt3094322,65,5.2
tt3096782,641,5.2
tt3097524,21,6.5
tt3098306,2346,5.3
tt3101260,95,5.9
tt3101742,133,6.1
tt3102458,849,6.4
tt3102490,75,6.2
tt3102906,1191,6.1
tt3103334,142,5.9
tt3103350,50,5.9
tt3103576,2167,5.8
tt3104572,1039,6.4
tt3110960,6985,6.7
tt3112654,3012,6.1
tt3114432,389,4.3
tt3118566,178,7.2
tt3118706,195,5.8
tt3119416,3121,6.9
tt3120794,472,7.9
tt3121066,160,4.0
tt3123140,746,6.1
tt3125652,4586,5.9
tt3129564,5882,7.1
tt3129916,311,5.9
tt3132086,290,6.3
tt3132714,1950,7.5
tt3135134,34,6.5
tt3136752,1776,6.3
tt3142242,290,6.2
tt3144600,392,4.6
tt3146294,324,5.5
tt3146360,5602,6.9
tt3147312,10793,6.1
tt3149578,84,6.1
tt3150876,233,7.1
tt3150912,52,7.4
tt3156292,100,5.8
tt3161960,2046,6.7
tt3164166,118,5.9
tt3166602,47,6.1
tt3169706,62081,7.8
tt3169710,609,6.0
tt3169770,11158,6.6
tt3172520,1897,6.3
tt3177612,84,5.8
tt3182590,1156,6.5
tt3186946,4356,6.7
tt3194410,921,5.6
tt3196692,175,2.6
tt3202098,650,6.0
tt3202120,3204,6.1
tt3202202,12548,7.3
tt3202366,898,5.3
tt3202374,520,5.8
tt3202392,477,5.4
tt3202408,972,5.4
tt3202670,422,5.6
tt3203992,349,6.4
tt3204144,6292,6.6
tt3218580,3367,6.2
tt3223302,379,6.6
tt3225966,48,6.4
tt3227548,162,5.8
tt3227712,527,6.6
tt3228360,506,6.9
tt3228886,1260,6.4
tt3229778,69,5.6
tt3230082,3719,6.3
tt3230092,192,5.5
tt3230162,3090,6.7
tt3231020,560,6.8
tt3232158,97,8.1
tt3233494,33,6.5
tt3242418,202,4.9
tt3245206,47,7.8
tt3248842,183,6.6
tt3249158,880,6.5
tt3253750,414,4.6
tt3258108,30,7.4
tt3261564,147,7.5
tt3267784,422,6.3
tt3278330,31400,6.4
tt3280560,38,5.1
tt3282076,6703,4.5
tt3284178,2432,6.9
tt3289126,2176,7.1
tt3296908,18517,6.4
tt3300014,98,6.0
tt3302912,42,7.0
tt3306858,1327,6.3
tt3310280,297,5.9
tt3312830,83522,7.3
tt3314376,1320,6.2
tt3316960,144103,7.5
tt3324286,863,6.0
tt3324494,3186,6.4
tt3327994,8860,8.6
tt3329696,44,7.0
tt3332410,316,6.2
tt3341718,401,5.5
tt3342998,30,6.6
tt3343016,52,6.0
tt3349550,102,5.0
tt3355102,88,6.2
tt3356110,21,6.6
tt3357918,165,5.5
tt3358720,35,5.6
tt3362914,753,7.4
tt3365778,7887,7.0
tt3371276,50,6.3
tt3371478,26,5.4
tt3371504,40,6.4
tt3384976,305,6.7
tt3387266,17034,6.9
tt3394948,89,6.4
tt3397160,2674,6.7
tt3398868,660,5.0
tt3399024,17379,6.7
tt3399032,155,4.7
tt3399042,117,6.5
tt3399054,776,5.9
tt3400214,162,6.3
tt3403776,323,6.6
tt3407208,543,6.2
tt3407236,231,6.4
tt3409392,18356,7.1
tt3409848,7204,6.7
tt3414950,20,5.0
tt3419880,78,6.0
tt3421514,9305,6.0
tt3422078,8494,7.2
tt3431786,249,5.6
tt3431798,551,7.0
tt3431806,142,5.5
tt3431812,160,6.9
tt3433358,1972,6.5
tt3433622,178,5.6
tt3433632,2832,6.6
tt3446852,686,6.1
tt3446862,212,6.0
tt3451720,3013,6.6
tt3452710,254,5.1
tt3454148,34,7.2
tt3454424,1757,6.4
tt3454612,416,6.1
tt3456414,518,6.5
tt3458776,311,7.0
tt3460152,1655,6.3
tt3461282,64,7.0
tt3464902,301223,7.1
tt3467412,17965,5.8
tt3469964,1608,7.2
tt3476480,663,6.8
tt3478962,14254,7.1
tt3480146,381,6.3
tt3480158,852,6.5
tt3480164,667,6.6
tt3480182,138,5.8
tt3480886,4766,6.4
tt3486542,1797,6.6
tt3489470,2064,6.5
tt3493128,135,6.9
tt3495794,399,5.9
tt3497384,48,6.6
tt3499754,514,4.5
tt3504542,1453,6.7
tt3504830,240,5.4
tt3506514,59,4.9
tt3508840,18077,6.3
tt3510112,251,5.7
tt3510452,1445,6.6
tt3511056,22,6.2
tt3519272,1020,6.6
tt3521330,14,5.6
tt3521442,895,6.9
tt3522806,94232,5.7
tt3525584,611,5.7
tt3526408,1886,5.5
tt3530882,390,7.3
tt3532850,848,6.3
tt3539664,4065,7.2
tt3544218,4786,6.7
tt3547740,29958,7.3
tt3550512,133,6.0
tt3552254,407,7.3
tt3552348,448,4.8
tt3557406,1297,4.6
tt3561490,150,4.9
tt3562014,95,7.2
tt3563262,9346,5.4
tt3564574,1419,5.5
tt3565174,606,6.2
tt3569230,204150,6.9
tt3571904,609,6.5
tt3577618,89,4.7
tt3582040,1100,6.6
tt3592176,520,5.5
tt3596952,1007,5.8
tt3597510,690,6.1
tt3600588,738,6.3
tt3601556,59,6.3
tt3604984,94,6.6
tt3606298,170,7.1
tt3612936,332,6.2
tt3612970,91,5.6
tt3612984,1059,6.0
tt3613648,1039,5.7
tt3624624,643,4.3
tt3636528,852,6.2
tt3645154,114,4.4
tt3647498,67898,6.4
tt3651326,1573,6.5
tt3652526,6068,6.7
tt3655414,7399,6.2
tt3655522,10106,6.9
tt3655972,3821,6.8
tt3660370,1534,6.4
tt3666024,39038,7.5
tt3667648,2904,5.7
tt3670826,591,6.3
tt3672186,229,6.5
tt3673036,152,6.7
tt3674140,23639,8.4
tt3675236,223,5.4
tt3675466,333,7.5
tt3684980,193,6.7
tt3685554,404,6.3
tt3685888,114,7.1
tt3686270,178,6.5
tt3686782,29,4.6
tt3687186,9387,6.8
tt3687762,104,6.4
tt3693878,501,5.7
tt3694638,40,6.3
tt3703932,60,6.3
tt3705668,56,7.3
tt3707106,22652,5.3
tt3709678,1406,6.6
tt3711566,16,8.1
tt3712054,82,5.1
tt3712088,314,5.9
tt3713944,1735,4.4
tt3715122,2601,6.5
tt3716530,71457,7.1
tt3720794,1676,7.3
tt3720802,520,6.3
tt3721110,147,5.2
tt3728130,46,5.0
tt3740778,6445,6.9
tt3741632,9817,6.7
tt3742622,27,6.5
tt3744684,372,5.5
tt3745822,16,7.5
tt3748512,7219,7.3
tt3751300,499,6.7
tt3756788,17072,7.5
tt3756858,60,7.5
tt3757154,52,6.6
tt3757648,133,6.5
tt3759370,805,6.4
tt3759416,15461,6.9
tt3759430,109,5.9
tt3759568,121,3.6
tt3762020,85,7.2
tt3772512,50,6.9
tt3774092,1207,6.1
tt3774694,67496,6.1
tt3777352,125,6.2
tt3778000,8,7.8
tt3778402,42,5.6
tt3784222,1669,6.5
tt3787590,40738,6.2
tt3791302,3876,6.9
tt3792960,35194,7.1
tt3794028,6744,6.6
tt3800010,915,6.4
tt3800012,371,5.9
tt3804810,768,6.6
tt3811428,271,6.2
tt3811986,2346,5.5
tt3812016,121,6.4
tt3813916,970,5.6
tt3814316,1641,6.7
tt3815424,1125,7.1
tt3817962,1222,6.3
tt3828058,444,6.3
tt3828104,18,9.0
tt3828158,78,7.2
tt3828378,324,6.8
tt3828466,283,6.1
tt3833822,3524,7.3
tt3838034,1766,5.1
tt3838728,3430,5.5
tt3845740,119,6.7
tt3849816,53,4.8
tt3849906,52,5.9
tt3850496,3627,6.6
tt3850740,65,5.3
tt3851746,54,6.3
tt3851800,49,5.7
tt3851836,255,6.3
tt3851900,367,6.5
tt3852408,47,6.8
tt3854770,329,6.8
tt3855752,29,5.0
tt3855834,364,5.7
tt3858372,8122,7.1
tt3867606,419,6.2
tt3876560,157,6.0
tt3882000,3090,6.7
tt3889166,1613,5.5
tt3893542,118,6.7
tt3894190,3152,6.8
tt3896710,382,5.5
tt3900530,66,6.9
tt3902310,619,6.1
tt3904272,1313,4.7
tt3905060,172,5.2
tt3907090,84,5.8
tt3907102,451,6.5
tt3913206,564,5.2
tt3914482,440,7.7
tt3919034,245,6.4
tt3919086,39,7.3
tt3946020,418,7.2
tt3952300,187,6.3
tt3953206,98,6.3
tt3956334,141,6.0
tt3956414,54,6.8
tt3960820,165,6.6
tt3960938,288,5.5
tt3966404,41116,7.6
tt3966798,66,5.0
tt3966942,1810,7.3
tt3977428,548,6.4
tt3982760,178,5.6
tt3982768,78,4.7
tt3983022,294,6.9
tt3985434,457,4.4
tt3985716,84,8.3
tt3992768,406,6.8
tt4003440,93356,6.8
tt4005402,57489,7.0
tt4016174,449,6.9
tt4019142,244,6.7
tt4021084,706,6.6
tt4022440,674,6.2
tt4023430,63,6.1
tt4024520,146,6.9
tt4024546,1802,5.5
tt4025194,682,6.0
tt4027474,14,7.4
tt4028464,25416,7.0
tt4032264,42,4.8
tt4032428,522,4.2
tt4032450,470,5.0
tt4032496,167,6.6
tt4035268,2201,5.7
tt4036992,25,6.8
tt4040042,831,5.4
tt4043530,9,6.2
tt4048050,3811,6.7
tt4048186,701,3.7
tt4048272,52355,7.3
tt4051862,16,6.9
tt4054004,2018,5.1
tt4057632,2724,7.2
tt4058218,1093,5.8
tt4058500,4860,6.8
tt4059652,269,6.2
tt4062208,630,6.8
tt4069220,355,7.0
tt4073682,1680,6.1
tt4074928,5591,5.9
tt4075022,115,5.9
tt4075488,400,6.3
tt4079566,170,7.3
tt4080672,4869,6.0
tt4080768,5719,6.7
tt4080956,26371,6.8
tt4082068,16936,7.2
tt4083850,1692,6.6
tt4084056,3434,6.8
tt4084060,587,6.5
tt4085084,6749,6.2
tt4085944,4447,5.7
tt4087942,38,5.6
tt4087996,92,6.2
tt4094340,39,6.2
tt4094724,110797,6.0
tt4096952,10,5.9
tt4106306,2430,5.8
tt4106376,11544,5.5
tt4117206,868,5.4
tt4120176,14824,6.9
tt4120210,2347,6.1
tt4125040,87,7.0
tt4130944,797,6.8
tt4135844,3280,7.1
tt4144350,6652,5.1
tt4147210,3244,5.1
tt4149146,88,6.6
tt4150494,1562,6.4
tt4153052,107,7.3
tt4156028,14,4.3
tt4156124,46,4.5
tt4156152,730,5.8
tt4159182,3010,5.5
tt4160256,707,7.2
tt4161438,1453,6.5
tt4161538,139,6.1
tt4161544,77,7.5
tt4161564,1130,6.2
tt4161586,506,5.5
tt4161632,197,5.3
tt4163636,776,6.5
tt4163644,1679,6.5
tt4164350,104,3.8
tt4168228,21,6.0
tt4168470,97,5.7
tt4168502,1086,6.2
tt4171606,196,6.1
tt4173314,87,6.5
tt4173478,1971,6.3
tt4176462,197,7.0
tt4176556,2166,5.9
tt4188180,498,4.9
tt4190530,54744,7.2
tt4199898,4757,4.9
tt4202972,99,6.5
tt4204558,18,7.7
tt4205320,238,5.6
tt4206218,4542,6.8
tt4213764,816,5.4
tt4213806,3466,5.9
tt4216890,800,6.5
tt4216902,4513,6.2
tt4216908,2420,6.6
tt4223366,765,6.6
tt4228294,2238,6.7
tt4228810,3582,7.1
tt4228816,818,6.4
tt4232610,4311,5.7
tt4236464,73,4.7
tt4236494,49,5.9
tt4246758,305,6.3
tt4246850,795,4.9
tt4250010,110,7.7
tt4250606,346,5.9
tt4253682,10,7.0
tt4255626,1919,5.9
tt4255628,146,5.7
tt4264554,117,6.6
tt4266076,16151,6.0
tt4271910,165,6.4
tt4280394,61,5.7
tt4282732,101,6.6
tt4283358,1784,7.2
tt4287014,87,5.9
tt4287320,100894,5.4
tt4288518,122,5.7
tt4291590,7631,5.9
tt4292094,185,6.6
tt4298958,12905,7.4
tt4302562,362,6.4
tt4313594,206,6.1
tt4313608,288,5.2
tt4315174,566,5.8
tt4327424,181,6.1
tt4331318,408,6.2
tt4331970,7310,7.2
tt4333408,455,5.4
tt4357368,3622,7.0
tt4370784,11663,7.3
tt4372240,3881,7.3
tt4377864,2929,7.6
tt4379180,1943,5.8
tt4383288,1980,6.7
tt4383594,24460,5.3
tt4384186,251,5.3
tt4386356,586,6.2
tt4396306,52,6.1
tt4397342,2183,6.3
tt4400038,8273,7.0
tt4400058,7471,6.4
tt4400086,204,5.9
tt4400174,1472,6.7
tt4426656,1195,6.3
tt4428714,539,5.0
tt4428720,223,5.5
tt4428728,5461,6.3
tt4428740,446,5.3
tt4428762,2437,5.9
tt4428774,237,6.1
tt4428788,5696,6.9
tt4428800,1111,5.1
tt4428814,6816,6.8
tt4429074,359,6.5
tt4429588,191,4.3
tt4430794,166,4.8
tt4432006,1416,5.9
tt4440842,745,6.4
tt4441150,3013,4.2
tt4447076,1354,6.8
tt4449576,3607,7.9
tt4450716,60,5.8
tt4451240,62,6.6
tt4451458,6640,7.5
tt4455822,112,6.2
tt4463248,361,4.3
tt4464466,55,6.8
tt4466336,1075,5.7
tt4466362,1607,5.6
tt4466384,78,7.0
tt4466490,5757,7.3
tt4466544,1508,6.5
tt4466550,597,6.9
tt4466556,100,6.0
tt4466648,1382,6.3
tt4466864,2689,4.8
tt4466872,807,6.9
tt4466894,3123,5.5
tt4466908,75,6.0
tt4466928,392,6.2
tt4466936,7171,6.6
tt4466946,245,6.4
tt4467154,269,5.2
tt4467176,882,5.0
tt4467194,546,6.1
tt4467294,79,6.7
tt4468740,95280,7.8
tt4471280,230,5.3
tt4483460,217,6.6
tt4485178,376,6.0
tt4494706,402,5.7
tt4495892,6,6.8
tt4499308,52,6.9
tt4500932,252,7.3
tt4505118,205,5.0
tt4505180,150,5.9
tt4505208,2816,6.7
tt4506852,50,6.6
tt4515544,889,4.2
tt4515684,3223,6.7
tt4516162,7757,7.0
tt4517578,197,7.6
tt4520338,104,7.1
tt4524676,184,6.4
tt4530968,775,6.5
tt4531006,420,5.6
tt4531694,1902,4.8
tt4538708,366,4.1
tt4540710,83304,7.5
